year,price,,,
"May
2021",99.89,CLT,DEN,1337
"May
2021",115.45,CLT,DEN,1337
"May
2021",283.31,CLT,DEN,1337
"Jun
2021",285.3,CLT,DEN,1337
"Jul
2021",238.47,CLT,DEN,1337
"Jul
2021",228.48,CLT,DEN,1337
"Aug
2021",211.4,CLT,DEN,1337
"Sep
2021",178.49,CLT,DEN,1337
year,price,,,
"Dec
2020",137.66,CLT,DFW,936
"Dec
2020",215.66,CLT,DFW,936
"Dec
2020",243.66,CLT,DFW,936
"Feb
2021",170.86,CLT,DFW,936
"Mar
2021",108.06,CLT,DFW,936
"Mar
2021",98.8,CLT,DFW,936
"Apr
2021",215.72,CLT,DFW,936
"Apr
2021",108.06,CLT,DFW,936
"Apr
2021",169.85,CLT,DFW,936
"May
2021",125.88,CLT,DFW,936
"May
2021",272.44,CLT,DFW,936
"Jun
2021",265.52,CLT,DFW,936
"Jun
2021",306.24,CLT,DFW,936
"Jul
2021",309.24,CLT,DFW,936
"Jul
2021",280.24,CLT,DFW,936
"Aug
2021",179.87,CLT,DFW,936
"Sep
2021",265.86,CLT,DFW,936
year,price,,,
"Nov
2020",177.66,CLT,DTW,500
"Nov
2020",219.72,CLT,DTW,500
"Dec
2020",213.89,CLT,DTW,500
"Dec
2020",228.66,CLT,DTW,500
"Jan
2021",103.66,CLT,DTW,500
"Jan
2021",70.66,CLT,DTW,500
"Feb
2021",137.06,CLT,DTW,500
"Mar
2021",125.88,CLT,DTW,500
"Mar
2021",124.48,CLT,DTW,500
"May
2021",138.88,CLT,DTW,500
"May
2021",107.89,CLT,DTW,500
"May
2021",79.89,CLT,DTW,500
"Jun
2021",222.47,CLT,DTW,500
"Jun
2021",266.86,CLT,DTW,500
"Jun
2021",221.86,CLT,DTW,500
"Jun
2021",232.85,CLT,DTW,500
"Jul
2021",243.44,CLT,DTW,500
"Jul
2021",296.86,CLT,DTW,500
"Aug
2021",109.82,CLT,DTW,500
"Aug
2021",174.34,CLT,DTW,500
"Nov
2021",60.41,CLT,DTW,500
year,price,,,
"Nov
2020",253.86,CLT,EWR,529
"Nov
2020",151.66,CLT,EWR,529
"Dec
2020",105.66,CLT,EWR,529
"Jan
2021",50.68,CLT,EWR,529
"Jan
2021",50.68,CLT,EWR,529
"Feb
2021",50.68,CLT,EWR,529
"Feb
2021",129.88,CLT,EWR,529
"Mar
2021",147.07,CLT,EWR,529
"Mar
2021",157.88,CLT,EWR,529
"Apr
2021",328.47,CLT,EWR,529
"Apr
2021",61.29,CLT,EWR,529
"Apr
2021",166.88,CLT,EWR,529
"May
2021",66.88,CLT,EWR,529
"May
2021",91.89,CLT,EWR,529
"May
2021",178.88,CLT,EWR,529
"Jun
2021",178.88,CLT,EWR,529
"Jul
2021",202.06,CLT,EWR,529
"Jul
2021",234.24,CLT,EWR,529
"Aug
2021",124.88,CLT,EWR,529
"Aug
2021",292.86,CLT,EWR,529
"Sep
2021",145.25,CLT,EWR,529
year,price,,,
"Nov
2020",82.68,CLT,FLL,632
"Nov
2020",74.68,CLT,FLL,632
"Nov
2020",62.68,CLT,FLL,632
"Nov
2020",110.68,CLT,FLL,632
"Dec
2020",170.68,CLT,FLL,632
"Jan
2021",92.68,CLT,FLL,632
"Jan
2021",103.17,CLT,FLL,632
"Jan
2021",78.17,CLT,FLL,632
"Jan
2021",66.17,CLT,FLL,632
"Jan
2021",45.3,CLT,FLL,632
"Feb
2021",57.09,CLT,FLL,632
"Feb
2021",34.68,CLT,FLL,632
"Feb
2021",107.51,CLT,FLL,632
"Feb
2021",91.09,CLT,FLL,632
"Mar
2021",71.09,CLT,FLL,632
"Mar
2021",91.28,CLT,FLL,632
"Apr
2021",66.09,CLT,FLL,632
"May
2021",43.3,CLT,FLL,632
"Jun
2021",102.48,CLT,FLL,632
"Jun
2021",102.48,CLT,FLL,632
"Jul
2021",204.07,CLT,FLL,632
"Jul
2021",121.28,CLT,FLL,632
"Jul
2021",131.27,CLT,FLL,632
"Jul
2021",222.89,CLT,FLL,632
"Aug
2021",144.65,CLT,FLL,632
"Aug
2021",225.07,CLT,FLL,632
year,price,,,
"Feb
2009",256.3,CLT,IAD,322
"Feb
2009",174.91,CLT,IAD,322
"Mar
2009",291.9,CLT,IAD,322
"May
2009",248,CLT,IAD,322
"Jun
2009",218.9,CLT,IAD,322
"Jul
2009",293.9,CLT,IAD,322
"Aug
2009",438.9,CLT,IAD,322
"Aug
2009",293.9,CLT,IAD,322
"Nov
2009",257.41,CLT,IAD,322
"Jan
2010",269,CLT,IAD,322
"Mar
2010",242.3,CLT,IAD,322
"Apr
2010",209,CLT,IAD,322
year,price,,,
"Nov
2020",211.86,CLT,IAH,912
"Dec
2020",178.66,CLT,IAH,912
"Dec
2020",190.66,CLT,IAH,912
"Dec
2020",191.66,CLT,IAH,912
"Jan
2021",59.66,CLT,IAH,912
"Jan
2021",101.88,CLT,IAH,912
"Feb
2021",99.89,CLT,IAH,912
"Feb
2021",113.86,CLT,IAH,912
"Mar
2021",113.91,CLT,IAH,912
"Mar
2021",110.53,CLT,IAH,912
"Apr
2021",262.55,CLT,IAH,912
"Apr
2021",110.88,CLT,IAH,912
"Apr
2021",83.89,CLT,IAH,912
"May
2021",175.62,CLT,IAH,912
"May
2021",216.78,CLT,IAH,912
"Jun
2021",274.85,CLT,IAH,912
"Jun
2021",271.56,CLT,IAH,912
"Jul
2021",461.3,CLT,IAH,912
"Jul
2021",284.86,CLT,IAH,912
"Aug
2021",247.61,CLT,IAH,912
"Aug
2021",201.86,CLT,IAH,912
"Sep
2021",244.85,CLT,IAH,912
year,price,,,
"Nov
2020",253.86,CLT,JFK,541
"Jan
2021",5044.76,CLT,JFK,541
"Feb
2021",5053.22,CLT,JFK,541
"Jun
2021",506.49,CLT,JFK,541
year,price,,,
"Nov
2020",226.46,CLT,LAS,1916
"Nov
2020",142.68,CLT,LAS,1916
"Dec
2020",209.66,CLT,LAS,1916
"Dec
2020",182.6,CLT,LAS,1916
"Jan
2021",114.86,CLT,LAS,1916
"Jan
2021",144.66,CLT,LAS,1916
"Feb
2021",174.87,CLT,LAS,1916
"Feb
2021",171.87,CLT,LAS,1916
"Feb
2021",162.17,CLT,LAS,1916
"Mar
2021",178.64,CLT,LAS,1916
"Apr
2021",257.12,CLT,LAS,1916
"Apr
2021",145.88,CLT,LAS,1916
"Apr
2021",252.2,CLT,LAS,1916
"May
2021",328.22,CLT,LAS,1916
"May
2021",111.88,CLT,LAS,1916
"Jun
2021",319.85,CLT,LAS,1916
"Jun
2021",275.31,CLT,LAS,1916
"Jun
2021",378.06,CLT,LAS,1916
"Jul
2021",248.47,CLT,LAS,1916
"Jul
2021",308.48,CLT,LAS,1916
"Jul
2021",350.49,CLT,LAS,1916
"Sep
2021",248.49,CLT,LAS,1916
"Sep
2021",133.88,CLT,LAS,1916
"Sep
2021",118.88,CLT,LAS,1916
year,price,,,
"Nov
2020",247.66,CLT,LAX,2125
"Dec
2020",251.66,CLT,LAX,2125
"Dec
2020",239.66,CLT,LAX,2125
"Dec
2020",220.7,CLT,LAX,2125
"Dec
2020",307.66,CLT,LAX,2125
"Jan
2021",118.66,CLT,LAX,2125
"Jan
2021",173.66,CLT,LAX,2125
"Jan
2021",173.66,CLT,LAX,2125
"Feb
2021",319.66,CLT,LAX,2125
"Feb
2021",155.66,CLT,LAX,2125
"Feb
2021",286.86,CLT,LAX,2125
"Mar
2021",120.88,CLT,LAX,2125
"Apr
2021",472.23,CLT,LAX,2125
"Apr
2021",111.88,CLT,LAX,2125
"May
2021",231.64,CLT,LAX,2125
"May
2021",216.8,CLT,LAX,2125
"Jun
2021",449.89,CLT,LAX,2125
"Jun
2021",394.05,CLT,LAX,2125
"Jun
2021",451.29,CLT,LAX,2125
"Jul
2021",444.85,CLT,LAX,2125
"Jul
2021",399.27,CLT,LAX,2125
"Aug
2021",390.64,CLT,LAX,2125
"Aug
2021",408.34,CLT,LAX,2125
"Sep
2021",395.07,CLT,LAX,2125
"Sep
2021",189.16,CLT,LAX,2125
year,price,,,
"Nov
2020",407.57,CLT,LGA,544
"Nov
2020",203.66,CLT,LGA,544
"Dec
2020",185.69,CLT,LGA,544
"Jan
2021",63.19,CLT,LGA,544
"Jan
2021",162.66,CLT,LGA,544
"Feb
2021",82.89,CLT,LGA,544
"Mar
2021",179.06,CLT,LGA,544
"Mar
2021",176.88,CLT,LGA,544
"Apr
2021",122.88,CLT,LGA,544
"Apr
2021",107.89,CLT,LGA,544
"May
2021",159.87,CLT,LGA,544
"Jun
2021",254.86,CLT,LGA,544
"Jun
2021",166.87,CLT,LGA,544
"Jul
2021",307.15,CLT,LGA,544
"Jul
2021",252.85,CLT,LGA,544
"Aug
2021",274.85,CLT,LGA,544
"Aug
2021",176.87,CLT,LGA,544
year,price,,,
"Nov
2020",101.28,CLT,MCO,468
"Nov
2020",75.08,CLT,MCO,468
"Nov
2020",254.17,CLT,MCO,468
"Dec
2020",124.99,CLT,MCO,468
"Jan
2021",81.78,CLT,MCO,468
"Jan
2021",58.5,CLT,MCO,468
"Jan
2021",67.17,CLT,MCO,468
"Feb
2021",50.39,CLT,MCO,468
"Mar
2021",71.9,CLT,MCO,468
"Apr
2021",40.48,CLT,MCO,468
"Apr
2021",72.41,CLT,MCO,468
"May
2021",152.28,CLT,MCO,468
"May
2021",112.04,CLT,MCO,468
"Jun
2021",112.04,CLT,MCO,468
"Jul
2021",188.31,CLT,MCO,468
"Jul
2021",112.04,CLT,MCO,468
"Aug
2021",87.99,CLT,MCO,468
"Oct
2021",153.29,CLT,MCO,468
year,price,,,
"Nov
2020",3160.16,CLT,MIA,650
"Nov
2020",3160.16,CLT,MIA,650
"Nov
2020",365.7,CLT,MIA,650
"Jan
2021",265.7,CLT,MIA,650
"Jan
2021",3399.12,CLT,MIA,650
"Jan
2021",265.7,CLT,MIA,650
"Feb
2021",301.72,CLT,MIA,650
"Feb
2021",301.72,CLT,MIA,650
"Feb
2021",301.72,CLT,MIA,650
"Feb
2021",301.72,CLT,MIA,650
"Mar
2021",3673.52,CLT,MIA,650
"Mar
2021",323.22,CLT,MIA,650
"Apr
2021",343.21,CLT,MIA,650
"May
2021",321.71,CLT,MIA,650
"Jun
2021",321.71,CLT,MIA,650
"Jun
2021",364.71,CLT,MIA,650
"Jul
2021",3573.3,CLT,MIA,650
"Jul
2021",403.29,CLT,MIA,650
"Aug
2021",328.08,CLT,MIA,650
"Aug
2021",349.58,CLT,MIA,650
year,price,,,
"Nov
2020",214.66,CLT,MSP,930
"Dec
2020",151.66,CLT,MSP,930
"Dec
2020",152.66,CLT,MSP,930
"Dec
2020",227.66,CLT,MSP,930
"Dec
2020",223.66,CLT,MSP,930
"Jan
2021",90.66,CLT,MSP,930
"Feb
2021",110.66,CLT,MSP,930
"Feb
2021",234.1,CLT,MSP,930
"Mar
2021",138.88,CLT,MSP,930
"Mar
2021",151.87,CLT,MSP,930
"Apr
2021",120.88,CLT,MSP,930
"Apr
2021",351.73,CLT,MSP,930
"May
2021",386.23,CLT,MSP,930
"May
2021",295.36,CLT,MSP,930
"Jun
2021",216.86,CLT,MSP,930
"Jun
2021",333.15,CLT,MSP,930
"Jul
2021",468.71,CLT,MSP,930
"Jul
2021",362.7,CLT,MSP,930
"Aug
2021",324.31,CLT,MSP,930
"Aug
2021",414.72,CLT,MSP,930
"Sep
2021",453.33,CLT,MSP,930
"Sep
2021",326.51,CLT,MSP,930
year,price,,,
"Nov
2020",224.71,CLT,ORD,599
"Dec
2020",106.66,CLT,ORD,599
"Jan
2021",6093.34,CLT,ORD,599
"Feb
2021",81.89,CLT,ORD,599
"Feb
2021",161.66,CLT,ORD,599
"Feb
2021",89.89,CLT,ORD,599
"Mar
2021",95.75,CLT,ORD,599
"Mar
2021",136.88,CLT,ORD,599
"Apr
2021",256.45,CLT,ORD,599
"Apr
2021",77.26,CLT,ORD,599
"May
2021",236.67,CLT,ORD,599
"May
2021",161.81,CLT,ORD,599
"May
2021",266.06,CLT,ORD,599
"Jun
2021",266.86,CLT,ORD,599
"Jun
2021",296.24,CLT,ORD,599
"Jun
2021",426.3,CLT,ORD,599
"Jul
2021",258.85,CLT,ORD,599
"Jul
2021",254.86,CLT,ORD,599
"Aug
2021",254.86,CLT,ORD,599
"Sep
2021",286.42,CLT,ORD,599
year,price,,,
"Nov
2020",182.18,CLT,PHL,449
"Dec
2020",77.7,CLT,PHL,449
"Jan
2021",86.66,CLT,PHL,449
"Feb
2021",5316.89,CLT,PHL,449
"Feb
2021",183.18,CLT,PHL,449
"Mar
2021",68.29,CLT,PHL,449
"Mar
2021",84.3,CLT,PHL,449
"Apr
2021",59.29,CLT,PHL,449
"Apr
2021",95.89,CLT,PHL,449
"May
2021",107.22,CLT,PHL,449
"Jun
2021",155.31,CLT,PHL,449
"Jun
2021",155.31,CLT,PHL,449
"Jun
2021",168.46,CLT,PHL,449
"Jul
2021",121.3,CLT,PHL,449
"Jul
2021",128.46,CLT,PHL,449
"Aug
2021",168.47,CLT,PHL,449
year,price,,,
"Nov
2020",325.7,CLT,PHX,1773
"Nov
2020",260.7,CLT,PHX,1773
"Dec
2020",190.7,CLT,PHX,1773
"Jan
2021",245.7,CLT,PHX,1773
"Jan
2021",2908.12,CLT,PHX,1773
"Feb
2021",266.73,CLT,PHX,1773
"Mar
2021",452.22,CLT,PHX,1773
"Mar
2021",155.73,CLT,PHX,1773
"Apr
2021",409.22,CLT,PHX,1773
"Apr
2021",386.23,CLT,PHX,1773
"Apr
2021",429.23,CLT,PHX,1773
"May
2021",386.23,CLT,PHX,1773
"Jun
2021",386.23,CLT,PHX,1773
"Jun
2021",429.23,CLT,PHX,1773
"Jul
2021",435.56,CLT,PHX,1773
"Jul
2021",435.56,CLT,PHX,1773
"Aug
2021",392.6,CLT,PHX,1773
"Aug
2021",392.56,CLT,PHX,1773
"Aug
2021",435.6,CLT,PHX,1773
"Sep
2021",326.51,CLT,PHX,1773
year,price,,,
"Nov
2020",270.7,CLT,SAN,2077
"Dec
2020",398.7,CLT,SAN,2077
"Dec
2020",190.7,CLT,SAN,2077
"Jan
2021",306.2,CLT,SAN,2077
"Feb
2021",283.24,CLT,SAN,2077
"Mar
2021",286.38,CLT,SAN,2077
"Mar
2021",225.23,CLT,SAN,2077
"Apr
2021",261.13,CLT,SAN,2077
"Apr
2021",472.23,CLT,SAN,2077
"May
2021",381.82,CLT,SAN,2077
"May
2021",381.63,CLT,SAN,2077
"May
2021",533.3,CLT,SAN,2077
"Jun
2021",407.71,CLT,SAN,2077
"Jun
2021",446.29,CLT,SAN,2077
"Jul
2021",564.56,CLT,SAN,2077
"Jul
2021",423.2,CLT,SAN,2077
"Aug
2021",411.89,CLT,SAN,2077
"Aug
2021",423.22,CLT,SAN,2077
"Sep
2021",446.34,CLT,SAN,2077
year,price,,,
"Dec
2020",403.71,CLT,SEA,2279
"Dec
2020",205.7,CLT,SEA,2279
"Dec
2020",530.7,CLT,SEA,2279
"Jan
2021",3905.52,CLT,SEA,2279
"Jan
2021",3873.52,CLT,SEA,2279
"Feb
2021",4191.61,CLT,SEA,2279
"Feb
2021",2163.4,CLT,SEA,2279
"Mar
2021",567.95,CLT,SEA,2279
"Mar
2021",4172.89,CLT,SEA,2279
"Apr
2021",2130.51,CLT,SEA,2279
"May
2021",2308.91,CLT,SEA,2279
"May
2021",2361.9,CLT,SEA,2279
"May
2021",449.17,CLT,SEA,2279
"Jun
2021",424.07,CLT,SEA,2279
"Jun
2021",429.47,CLT,SEA,2279
"Jul
2021",479.66,CLT,SEA,2279
"Aug
2021",414.08,CLT,SEA,2279
"Nov
2021",143.88,CLT,SEA,2279
year,price,,,
"Nov
2020",355.72,CLT,SFO,2296
"Nov
2020",430.7,CLT,SFO,2296
"Dec
2020",395.7,CLT,SFO,2296
"Dec
2020",250.7,CLT,SFO,2296
"Jan
2021",150.7,CLT,SFO,2296
"Jan
2021",3775.52,CLT,SFO,2296
"Feb
2021",1980.21,CLT,SFO,2296
"Mar
2021",2235.42,CLT,SFO,2296
"Mar
2021",409.22,CLT,SFO,2296
"Mar
2021",177.72,CLT,SFO,2296
"Apr
2021",2233.46,CLT,SFO,2296
"May
2021",2251.66,CLT,SFO,2296
"Jun
2021",500.03,CLT,SFO,2296
"Jun
2021",407.31,CLT,SFO,2296
"Jun
2021",435.56,CLT,SFO,2296
"Jul
2021",467.84,CLT,SFO,2296
"Aug
2021",435.56,CLT,SFO,2296
"Sep
2021",336.48,CLT,SFO,2296
year,price,,,
"Nov
2020",220.7,CLT,SLC,1727
"Dec
2020",285.7,CLT,SLC,1727
"Dec
2020",190.7,CLT,SLC,1727
"Dec
2020",518.72,CLT,SLC,1727
"Jan
2021",2045.21,CLT,SLC,1727
"Jan
2021",160.7,CLT,SLC,1727
"Feb
2021",295.97,CLT,SLC,1727
"Mar
2021",183.74,CLT,SLC,1727
"Mar
2021",197.23,CLT,SLC,1727
"Mar
2021",409.22,CLT,SLC,1727
"Apr
2021",2362.32,CLT,SLC,1727
"Apr
2021",429.23,CLT,SLC,1727
"May
2021",2301.75,CLT,SLC,1727
"Jun
2021",386.23,CLT,SLC,1727
"Jun
2021",386.23,CLT,SLC,1727
"Jun
2021",472.23,CLT,SLC,1727
"Jun
2021",392.56,CLT,SLC,1727
"Jul
2021",392.56,CLT,SLC,1727
"Aug
2021",392.56,CLT,SLC,1727
"Sep
2021",435.6,CLT,SLC,1727
year,price,,,
"Mar
2009",546.9,CLT,STL,575
"Apr
2009",261.3,CLT,STL,575
"Jun
2009",271.3,CLT,STL,575
"Jul
2009",173.9,CLT,STL,575
"Jul
2009",329.9,CLT,STL,575
"Aug
2009",241.4,CLT,STL,575
"Sep
2009",166.91,CLT,STL,575
"Feb
2010",266,CLT,STL,575
"Feb
2010",347,CLT,STL,575
"Feb
2010",299,CLT,STL,575
"Mar
2010",239.3,CLT,STL,575
year,price,,,
"Nov
2020",215.66,CLT,TPA,507
"Nov
2020",314.66,CLT,TPA,507
"Dec
2020",143.66,CLT,TPA,507
"Dec
2020",215.66,CLT,TPA,507
"Dec
2020",169.66,CLT,TPA,507
"Jan
2021",162.66,CLT,TPA,507
"Jan
2021",162.66,CLT,TPA,507
"Feb
2021",167.2,CLT,TPA,507
"Feb
2021",97.39,CLT,TPA,507
"Mar
2021",228.86,CLT,TPA,507
"Mar
2021",111.88,CLT,TPA,507
"Apr
2021",147.67,CLT,TPA,507
"Apr
2021",145.88,CLT,TPA,507
"May
2021",155.16,CLT,TPA,507
"May
2021",278.71,CLT,TPA,507
"Jun
2021",267.06,CLT,TPA,507
"Jun
2021",297.55,CLT,TPA,507
"Jul
2021",364.71,CLT,TPA,507
"Jul
2021",418.47,CLT,TPA,507
"Aug
2021",424.79,CLT,TPA,507
"Aug
2021",328.08,CLT,TPA,507
"Aug
2021",285.03,CLT,TPA,507
"Aug
2021",328.08,CLT,TPA,507
year,price,,,
"Nov
2020",129.98,DEN,ATL,1199
"Dec
2020",129.98,DEN,ATL,1199
"Dec
2020",216.06,DEN,ATL,1199
"Jan
2021",79.2,DEN,ATL,1199
"Jan
2021",109.19,DEN,ATL,1199
"Feb
2021",85.8,DEN,ATL,1199
"Mar
2021",82.8,DEN,ATL,1199
"Apr
2021",73.74,DEN,ATL,1199
"Apr
2021",66.54,DEN,ATL,1199
"May
2021",102.17,DEN,ATL,1199
"May
2021",253.58,DEN,ATL,1199
"Jun
2021",195.05,DEN,ATL,1199
"Jul
2021",186.94,DEN,ATL,1199
"Aug
2021",132.63,DEN,ATL,1199
year,price,,,
"Nov
2020",130.67,DEN,BNA,1013
"Nov
2020",177.28,DEN,BNA,1013
"Dec
2020",204.7,DEN,BNA,1013
"Dec
2020",62.2,DEN,BNA,1013
"Jan
2021",120.8,DEN,BNA,1013
"Mar
2021",150.37,DEN,BNA,1013
"Apr
2021",155.2,DEN,BNA,1013
"May
2021",90.84,DEN,BNA,1013
"May
2021",94.96,DEN,BNA,1013
"May
2021",340.37,DEN,BNA,1013
"Jun
2021",261.37,DEN,BNA,1013
"Jun
2021",336.85,DEN,BNA,1013
"Jul
2021",457.4,DEN,BNA,1013
"Jul
2021",387.92,DEN,BNA,1013
"Aug
2021",263.33,DEN,BNA,1013
"Sep
2021",329.39,DEN,BNA,1013
"Sep
2021",189.99,DEN,BNA,1013
year,price,,,
"Nov
2020",134.16,DEN,BOS,1754
"Dec
2020",113.86,DEN,BOS,1754
"Dec
2020",158.76,DEN,BOS,1754
"Dec
2020",213.16,DEN,BOS,1754
"Jan
2021",448.68,DEN,BOS,1754
"Jan
2021",135.38,DEN,BOS,1754
"Jan
2021",111.16,DEN,BOS,1754
"Jan
2021",124.38,DEN,BOS,1754
"Feb
2021",90.39,DEN,BOS,1754
"Feb
2021",137.96,DEN,BOS,1754
"Feb
2021",103.89,DEN,BOS,1754
"Mar
2021",110.38,DEN,BOS,1754
"Mar
2021",185.87,DEN,BOS,1754
"Apr
2021",236.66,DEN,BOS,1754
"Apr
2021",293.49,DEN,BOS,1754
"May
2021",424.48,DEN,BOS,1754
"May
2021",240.86,DEN,BOS,1754
"Jun
2021",265.88,DEN,BOS,1754
"Aug
2021",274.53,DEN,BOS,1754
"Sep
2021",322.87,DEN,BOS,1754
"Sep
2021",535.9,DEN,BOS,1754
year,price,,,
"Nov
2020",134.19,DEN,BWI,1491
"Nov
2020",101.47,DEN,BWI,1491
"Dec
2020",97.28,DEN,BWI,1491
"Dec
2020",74.58,DEN,BWI,1491
"Dec
2020",541.28,DEN,BWI,1491
"Dec
2020",101.36,DEN,BWI,1491
"Dec
2020",101.38,DEN,BWI,1491
"Jan
2021",152.16,DEN,BWI,1491
"Jan
2021",118.86,DEN,BWI,1491
"Feb
2021",66.38,DEN,BWI,1491
"Feb
2021",73.08,DEN,BWI,1491
"Mar
2021",107.05,DEN,BWI,1491
"Mar
2021",73.08,DEN,BWI,1491
"Mar
2021",60.36,DEN,BWI,1491
"Apr
2021",71.79,DEN,BWI,1491
"Apr
2021",73.08,DEN,BWI,1491
"May
2021",158.8,DEN,BWI,1491
"May
2021",154.14,DEN,BWI,1491
"May
2021",193.6,DEN,BWI,1491
"Jun
2021",176.97,DEN,BWI,1491
"Jun
2021",189.84,DEN,BWI,1491
"Jul
2021",246.57,DEN,BWI,1491
"Jul
2021",260.53,DEN,BWI,1491
"Aug
2021",153.88,DEN,BWI,1491
"Sep
2021",152.05,DEN,BWI,1491
"Sep
2021",158.4,DEN,BWI,1491
year,price,,,
"Nov
2020",139.86,DEN,CLT,1337
"Nov
2020",131.76,DEN,CLT,1337
"Nov
2020",216.78,DEN,CLT,1337
"Dec
2020",173.86,DEN,CLT,1337
"Dec
2020",115.66,DEN,CLT,1337
"Jan
2021",68.7,DEN,CLT,1337
"Feb
2021",93.68,DEN,CLT,1337
"Feb
2021",89.81,DEN,CLT,1337
"Mar
2021",92.86,DEN,CLT,1337
"Apr
2021",89.29,DEN,CLT,1337
"Apr
2021",193.7,DEN,CLT,1337
"Apr
2021",171.57,DEN,CLT,1337
"May
2021",261.31,DEN,CLT,1337
"May
2021",123.15,DEN,CLT,1337
"May
2021",205.31,DEN,CLT,1337
"May
2021",283.31,DEN,CLT,1337
"Jun
2021",235.31,DEN,CLT,1337
"Jun
2021",228.48,DEN,CLT,1337
"Jul
2021",309.68,DEN,CLT,1337
"Jul
2021",258.47,DEN,CLT,1337
"Aug
2021",208.49,DEN,CLT,1337
"Aug
2021",248.46,DEN,CLT,1337
"Aug
2021",180.63,DEN,CLT,1337
"Sep
2021",148.5,DEN,CLT,1337
"Sep
2021",148.5,DEN,CLT,1337
"Oct
2021",133.74,DEN,CLT,1337
year,price,,,
"Nov
2020",836.4,DEN,DAL,651
"Dec
2020",923.2,DEN,DAL,651
"Mar
2021",1297.22,DEN,DAL,651
"Mar
2021",1275.6,DEN,DAL,651
"Mar
2021",500.78,DEN,DAL,651
"Apr
2021",1360.22,DEN,DAL,651
"Apr
2021",688.25,DEN,DAL,651
"May
2021",213.83,DEN,DAL,651
"May
2021",347.32,DEN,DAL,651
"Jun
2021",247.56,DEN,DAL,651
"Jun
2021",353.76,DEN,DAL,651
"Jul
2021",364.58,DEN,DAL,651
"Jul
2021",428.41,DEN,DAL,651
"Aug
2021",460.18,DEN,DAL,651
"Aug
2021",442.4,DEN,DAL,651
year,price,,,
"Nov
2020",107.2,DEN,DCA,1476
"Nov
2020",95.2,DEN,DCA,1476
"Dec
2020",107.2,DEN,DCA,1476
"Dec
2020",293.2,DEN,DCA,1476
"Jan
2021",197.2,DEN,DCA,1476
"Jan
2021",126.78,DEN,DCA,1476
"Jan
2021",132.39,DEN,DCA,1476
"Feb
2021",147.87,DEN,DCA,1476
"Mar
2021",161.17,DEN,DCA,1476
"Mar
2021",119.89,DEN,DCA,1476
"Apr
2021",74.79,DEN,DCA,1476
"Apr
2021",172,DEN,DCA,1476
"May
2021",149.81,DEN,DCA,1476
"May
2021",223.07,DEN,DCA,1476
"Jun
2021",219.99,DEN,DCA,1476
"Jul
2021",316.37,DEN,DCA,1476
"Jul
2021",239.97,DEN,DCA,1476
"Jul
2021",269.97,DEN,DCA,1476
"Aug
2021",187.96,DEN,DCA,1476
year,price,,,
"Nov
2020",108.2,DEN,DFW,641
"Dec
2020",223.16,DEN,DFW,641
"Jan
2021",70.2,DEN,DFW,641
"Jan
2021",61.2,DEN,DFW,641
"Jan
2021",57.2,DEN,DFW,641
"Feb
2021",65.79,DEN,DFW,641
"Mar
2021",65.79,DEN,DFW,641
"Mar
2021",40.8,DEN,DFW,641
"Mar
2021",263.81,DEN,DFW,641
"Apr
2021",70.25,DEN,DFW,641
"Apr
2021",66.54,DEN,DFW,641
"May
2021",86.1,DEN,DFW,641
"May
2021",263.81,DEN,DFW,641
"Jun
2021",140.28,DEN,DFW,641
"Jun
2021",129.54,DEN,DFW,641
"Jun
2021",246.94,DEN,DFW,641
"Jun
2021",172.77,DEN,DFW,641
"Jul
2021",199.99,DEN,DFW,641
"Jul
2021",189.96,DEN,DFW,641
"Aug
2021",169.98,DEN,DFW,641
"Aug
2021",126.57,DEN,DFW,641
year,price,,,
"Nov
2020",68.2,DEN,DTW,1123
"Nov
2020",112.39,DEN,DTW,1123
"Dec
2020",104.39,DEN,DTW,1123
"Dec
2020",80.68,DEN,DTW,1123
"Dec
2020",114.49,DEN,DTW,1123
"Jan
2021",119.16,DEN,DTW,1123
"Feb
2021",102.07,DEN,DTW,1123
"Feb
2021",158.37,DEN,DTW,1123
"Feb
2021",74.58,DEN,DTW,1123
"Mar
2021",51.4,DEN,DTW,1123
"Apr
2021",73.08,DEN,DTW,1123
"May
2021",80.59,DEN,DTW,1123
"Jun
2021",148.76,DEN,DTW,1123
"Jul
2021",166.77,DEN,DTW,1123
"Jul
2021",92.87,DEN,DTW,1123
"Jul
2021",178.78,DEN,DTW,1123
"Aug
2021",89.85,DEN,DTW,1123
"Aug
2021",73.08,DEN,DTW,1123
"Oct
2021",82.47,DEN,DTW,1123
"Nov
2021",82.47,DEN,DTW,1123
year,price,,,
"Nov
2020",92.2,DEN,EWR,1605
"Nov
2020",146.16,DEN,EWR,1605
"Dec
2020",265.16,DEN,EWR,1605
"Jan
2021",117.16,DEN,EWR,1605
"Jan
2021",197.16,DEN,EWR,1605
"Feb
2021",238.35,DEN,EWR,1605
"Feb
2021",113.38,DEN,EWR,1605
"Feb
2021",143.98,DEN,EWR,1605
"Apr
2021",159.37,DEN,EWR,1605
"Apr
2021",148.39,DEN,EWR,1605
"Apr
2021",154.75,DEN,EWR,1605
"May
2021",160.45,DEN,EWR,1605
"May
2021",179.96,DEN,EWR,1605
"May
2021",233.17,DEN,EWR,1605
"May
2021",302.12,DEN,EWR,1605
"Jun
2021",230.96,DEN,EWR,1605
